InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,ItemTotal
571716,85049H,URBA!N B^LAC^K RIBBO!N$S,2,2011.10.18 17:05:00,0.83,,United Kingdom,1.66
576617,21485,RETROS#P*OT HEART HOT #WA#T!ER B$OTTL@E,1,2011.11.15 16:57:00,10.79,,United Kingdom,10.79
572865,23196,RETRO LEAVES MA&G%N&ETIC NOTEP&A!D,1,2011.10.26 13:01:00,1.45,17841.0,United Kingdom,1.45
559305,21032,S%PAC*E# CA!DET WHITE,1,07/07/2011 12:56:00,1.25,17892.0,United Kingdom,1.25
569844,22745,PO*PPY^'S PLA%YHO@USE BE%DROO&M&,6,10/06/2011 13:30:00,2.1,12626.0,Germany,12.6
559109,23343,JUMBO ^BA&G V*I^NTA$GE ^CH^R$IS&TMA@S,3,06-07-2011 11:52 AM,2.08,15021.0,United Kingdom,6.24
566049,23307,SET OF 6!0 !PANTRY DESIGN C%AK^E CASES%,24,09/08/2011 14:28:00,0.55,15730.0,United Kingdom,13.2
577317,23202,JUMBO B*AG @VINTAGE LEAF,1,18/11/2011 13:33:00,2.08,16426.0,United Kingdom,2.08
546892,22228,B$UNNY@ %WOODE#N PAIN@TED WITH BIRD,1,2011.03.17 18:20:00,1.63,,United Kingdom,1.63
581238,84375,SE!T OF 20 @KI@D!S COOKIE CUTTERS,1,12/08/2011 10:53:00,4.13,,United Kingdom,4.13
552318,90014B,GOLD% M PEARL  O^RBIT $NEC&K@LACE,2,05/08/2011 16:13:00,9.95,17231.0,United Kingdom,19.9
537640,22726,ALARM !C!LOCK BA^KELIKE G%REEN,3,2010.07.12 15:31:00,8.47,,United Kingdom,25.410000000000004
561209,84535B,F#AIRY CAKES NOTEB*O!OK A^6 SI&Z^E*,1,25/07/2011 16:57:00,1.46,,United Kingdom,1.46
572499,22603,CHRISTMAS RE&T&ROSPO!T TR*EE W!O$OD,12,2011.10.24 14:10:00,0.85,15786.0,United Kingdom,10.2
558564,21731,RED T*OADSTOOL %L^ED ^NIGHT LI*GHT,24,30/06/2011 13:45:00,1.65,14057.0,United Kingdom,39.599999999999994
545066,22227,H@ANGIN&G HEART M*IRR*OR DECORATION,4,27/02/2011 14:44:00,0.65,13610.0,United Kingdom,2.6
573151,21733,RED% #HANGING HEA&R%T T-LIGHT HOLD$ER$,3,10-27-2011 08:09 PM,2.95,17602.0,United Kingdom,8.850000000000001
555728,21470,FL%OW#E$R VINE R@AFFI*A F^OOD& COV!ER,1,06/06/2011 16:41:00,3.75,17252.0,United Kingdom,3.75
565129,22554,PLASTERS I^N TI*N W*OO@DLAND ANIMALS,2,2011.01.09 12:41:00,1.65,15719.0,United Kingdom,3.3
556937,20914,SET!/5 RED !RETR!OSPOT !LID& GLASS B^OWLS#,18,15/06/2011 16:05:00,2.95,17716.0,United Kingdom,53.1
550348,82484,W^OO$D $BL$ACK *B$O%ARD *ANT WHITE FINISH,2,04-18-2011 09:38 AM,7.95,16947.0,United Kingdom,15.9
555207,85039B,S/4 IVORY MINI ROSE CANDLE I*N B*OWL,12,06/01/2011 12:19:00,1.65,16818.0,United Kingdom,19.799999999999997
550438,22423,REGENCY CAK!E*STAN*D 3 TIER,1,18/04/2011 12:16:00,12.75,15265.0,United Kingdom,12.75
560446,23297,SET !40 HEART@ SHA&PE P@ET$IT* FOUR C%ASE@S,240,2011.07.19 09:10:00,1.45,14156.0,EIRE,348.0
560979,23204,CHARLO^TTE% #BAG APPLES D^E$S#I*GN@,10,07-22-2011 12:21 PM,0.85,15232.0,United Kingdom,8.5
555604,22721,SE@T O%F 3 CAKE #TIN@S SKETCHBOOK,3,06/06/2011 11:37:00,4.95,16612.0,United Kingdom,14.85
558682,21179,NO JUNK MAIL! METAL SI!GN,1,07/01/2011 11:20:00,3.29,,United Kingdom,3.29
552051,21181,P%LE!AS&E ONE PERSON %MET#AL SIG@N!,4,2011.06.05 10:10:00,2.1,14796.0,United Kingdom,8.4
553393,21447,1@2 #IVO&RY% ROS$E *PEG PL&A$CE SE*TTINGS!,4,16/05/2011 16:46:00,2.46,,United Kingdom,9.84
541830,22403,MAG$NETS PACK OF& 4 VIN%TAGE ^LABEL$S@,1,21/01/2011 17:09:00,0.83,,United Kingdom,0.83
550242,22718,CA^RD C*AT AND% TREE,12,15/04/2011 11:31:00,0.42,13117.0,United Kingdom,5.04
565931,23205,CHAR@LOTTE BA#G VINTAGE ALPH^ABET$,10,08-09-2011 10:35 AM,0.85,12683.0,France,8.5
580729,22577,WOOD#EN# H!E*ART C$HRISTMAS SCA@NDINAVIAN^,43,12/05/2011 17:24:00,0.83,,United Kingdom,35.69
577403,23479,WI@RE EGG #B!AS#K$ET,2,2011.11.20 10:15:00,7.85,13988.0,United Kingdom,15.7
568131,84947,AN!TIQU!E SI*LVER@ T!EA &GLASS *EN&G^R%AVED,144,09-23-2011 04:05 PM,1.06,16872.0,United Kingdom,152.64
544391,22969,H*OMEMADE &JAM SCENTED CAN#DLE!S,12,18/02/2011 11:53:00,1.45,15755.0,United Kingdom,17.4
543547,22977,D*OLLY *GIR#L$ CHI#LDREN%S* EGG C!U^P,12,02/09/2011 16:57:00,1.25,17358.0,United Kingdom,15.0
565541,23404,HO&M%E SWEET !H&OME^ BLACKBOAR$D$,1,05-09-2011 12:00 PM,4.95,14159.0,United Kingdom,4.95
549771,22207,FRYING PAN $UN^ION %F$L&AG,5,04/12/2011 11:43:00,4.25,14669.0,United Kingdom,21.25
579147,22576,SW*ALLO!W !WOODE$N! CH*RISTMAS! DECORATI#ON@,10,28/11/2011 13:20:00,0.85,13263.0,United Kingdom,8.5
548792,22169,FAMILY ALBUM% WH&IT&E* PICTURE FR&AME,1,2011.04.04 12:42:00,8.5,14711.0,United Kingdom,8.5
563074,23203,JU^MBO^ BAG DOILE!Y PATTE#RNS,300,11-08-2011 03:58 PM,1.79,12931.0,United Kingdom,537.0
570857,23046,PAPER LAN@TE*R*N !9 !POIN%T DELUXE! !ST$A#R,1,2011.12.10 15:06:00,6.65,15555.0,United Kingdom,6.65
567145,23206,LUN!C$H BA@G AP%PLE DESIGN,10,16/09/2011 15:09:00,1.65,12921.0,United Kingdom,16.5
555278,20707,CRAZY DAISY HEART #DEC$ORA&TI*ON,11,2011.01.06 17:33:00,0.83,,United Kingdom,9.13
555515,84879,ASS&ORTED COLOUR BIRD ORNAMENT,16,06/05/2011 10:47:00,1.69,17690.0,United Kingdom,27.04
545558,21166,COOK WI*TH W$INE METAL SIGN$,24,03-03-2011 03:31 PM,2.08,17873.0,United Kingdom,49.92
557669,22492,MINI PAI*NT $SET VI!NTAGE,36,06-22-2011 09:43 AM,0.65,12674.0,France,23.4
546650,21187,WHITE B$ELL HONEY#C@OMB P*APE%R G*AR^LAND,3,03-15-2011 02:17 PM,3.29,,United Kingdom,9.87
557221,22740,POLKADO&T !PEN,48,2011.06.17 13:01:00,0.85,16869.0,United Kingdom,40.8
544684,21239,PI$N@K  P@OL@K^ADOT @CUP,3,2011.02.22 16:32:00,1.63,,United Kingdom,4.89
576851,22091,EM#P@IRE T%ISSUE BOX,3,16/11/2011 15:41:00,0.39,15967.0,United Kingdom,1.17
545327,22496,SET O#F 2 ROUND TI$NS DUT*CH CHEE@SE,2,01-03-2011 03:16 PM,2.95,13166.0,United Kingdom,5.9
560225,21226,PO&CKET MIRRO^R% WOO^DLAND^,2,2011.07.15 16:27:00,0.83,,United Kingdom,1.66
554961,47566b,TE%A& TIME PART!Y B#UNTING,5,27/05/2011 15:19:00,8.29,,United Kingdom,41.45
552442,22084,PAP@ER! CH&AIN KIT $E&MPI#RE,4,2011.09.05 13:03:00,2.95,14667.0,United Kingdom,11.8
550520,22555,PL$A!STER$S IN *TIN ST@R#ONG$MAN,12,19/04/2011 09:43:00,1.65,16170.0,United Kingdom,19.799999999999997
573020,22728,ALARM CLOC%K BAKELIK*E &PINK#,4,2011.10.27 12:37:00,3.75,14842.0,United Kingdom,15.0
555851,21874,GIN@ AND& TONIC MUG#,6,2011.07.06 13:37:00,1.25,13050.0,United Kingdom,7.5
574941,23355,HOT $WAT%E^R BOTTLE KEEP ^CALM,67,2011.07.11 17:42:00,12.95,,United Kingdom,867.65
577046,21218,RED SPOTTY BISC*UIT @TIN&,6,11-17-2011 01:46 PM,3.75,12449.0,Belgium,22.5
555397,23157,SET &OF% *6 %NATIVITY MAG&NETS,1,02-06-2011 05:26 PM,4.13,,United Kingdom,4.13
569898,21990,M#O*DERN !FL#OR%AL^ ST!ATIO!N@E#R#Y SET,3,2011.06.10 16:08:00,2.46,,United Kingdom,7.38
566607,22698,PINK REGE#NCY TEA*CU@P &AN&D^ S!AU^C#E&R,2,13/09/2011 16:40:00,2.95,13032.0,United Kingdom,5.9
580504,21620,SE*T OF* !4 ROSE^ BOTA&NICAL CANDLE%S,2,12/04/2011 13:32:00,1.25,17936.0,United Kingdom,2.5
580136,23073,GEORGIAN TRINKET *BOX!,1,01-12-2011 07:42 PM,12.5,17841.0,United Kingdom,12.5
572540,22142,CH&RIST*M%A^S ^CRAFT W%HIT@E% @F^AIRY,3,10-24-2011 04:17 PM,3.29,,United Kingdom,9.87
554310,22775,PURPLE DRAW*ER!KNO@B &AC%RYLIC ED@WARDIAN,1,05-23-2011 03:25 PM,2.46,,United Kingdom,2.46
C547797,37449,CERAMIC CAKE STAND! + H$A$N*GING $CAK!ES,-1,2011.03.25 12:34:00,9.95,17460.0,United Kingdom,-9.95
552681,22502,P@I*C@NIC^ BA&SKET WI$C^KER SMALL,3,05/10/2011 15:08:00,8.29,,United Kingdom,24.869999999999997
580367,90040C,M#URANO& STY@LE$ @GLASS BR@A*CE^LET GO&LD,1,02-12-2011 04:39 PM,3.73,,United Kingdom,3.73
578087,23370,SE%T 36 COL%OUR PENCI!LS% !DOILEY,2,2011.11.22 16:44:00,1.25,15965.0,United Kingdom,2.5
541289,20615,BL@UE POLKADOT PASSPOR$T^ CO^VE#R,1,01-17-2011 01:23 PM,2.1,14606.0,United Kingdom,2.1
537025,22382,LUNCH &BA@G SPAC$EBO*Y D&ESIGN,2,12/03/2010 16:21:00,1.65,,United Kingdom,3.3
574258,20617,FI%RST C#LASS P^ASS&PORT^ C@OVER,1,11/03/2011 13:50:00,2.1,16891.0,United Kingdom,2.1
563193,DOT,DOTCOM@,1,12-08-2011 04:30 PM,199.89,,United Kingdom,199.89
549425,22965,3 TRADI^T&IONA&L$ CO@OKIE C#UT^TERS  SE@T,1,2011.08.04 11:54:00,2.1,14030.0,United Kingdom,2.1
553175,21208,P$AST@EL COLOUR HONEY@CO%MB FAN,1,15/05/2011 11:17:00,1.65,,United Kingdom,1.65
546389,48188,DOORMAT# #W*E&LCOM^E PUPPI^E#S,2,03/11/2011 13:56:00,7.95,16801.0,United Kingdom,15.9
552690,22979,PANTRY WAS@HI$N@G@ %UP^ !BRUSH,12,05/10/2011 15:10:00,1.45,16676.0,United Kingdom,17.4
545717,84510a,SE$T OF *4 ENG!L$I%SH ROSE COASTER@S,2,07-03-2011 10:15 AM,2.46,,United Kingdom,4.92
580877,21466,RE%D FLOWE@R CROCHE$T FOOD COVER,1,2011.06.12 12:15:00,3.75,17250.0,United Kingdom,3.75
555263,17003,BROCA%D^E RING@ PU$RS&E,72,2011.01.06 15:47:00,0.29,15192.0,United Kingdom,20.88
577320,23168,CL#ASSIC S^UGAR D&ISPENSER$,12,2011.11.18 13:44:00,1.25,13880.0,United Kingdom,15.0
541424,22083,PAP*ER C@HAIN# KIT RET$ROSPO!T,1,2011.01.17 17:57:00,5.79,,United Kingdom,5.79
561034,21901,"K@EY ^FOB &, BA$CK DOOR",2,2011.07.24 11:45:00,0.65,15506.0,United Kingdom,1.3
562619,21754,HOME BU%ILDING #BL%OCK! WORD,3,08-08-2011 12:34 PM,5.95,15311.0,United Kingdom,17.85
577469,22975,SP#AC!E%BOY CH&ILDRENS E!GG CUP,1,11-20-2011 11:25 AM,1.25,15009.0,United Kingdom,1.25
575694,23189,SE^T O$F 1#2 FORK C*ANDL@ES@,1,2011.10.11 16:38:00,2.89,12748.0,United Kingdom,2.89
578698,90031,B%ILI N^UT &AND WOOD N%EC$KL#A%CE,6,2011.11.25 10:20:00,1.0,12620.0,France,6.0
578844,23614,SET 10 CARD!S 12 DAYS^ $WRAP  1705#8,1,11-25-2011 04:14 PM,3.33,,United Kingdom,3.33
540163,22984,CA!R^D% G*INGHAM %ROSE,12,05-01-2011 11:52 AM,0.42,13089.0,United Kingdom,5.04
540349,84378,S^ET% OF @3 H!EART COOKIE C@UT!TERS,12,2011.06.01 14:07:00,1.25,15379.0,United Kingdom,15.0
572703,23265,SET O%F 3@ WOO%D&EN TREE DECORA%TI@O&NS,2,2011.10.25 14:35:00,1.25,16110.0,United Kingdom,2.5
546007,22246,MAG@IC* GARDEN@ @F$ELT GA@RL@AND,1,08-03-2011 03:34 PM,4.13,,United Kingdom,4.13
572312,22113,GR^EY %HE!A@R^T HOT W*A#TER B%O%T%TL#E,1,23/10/2011 15:47:00,4.25,15022.0,United Kingdom,4.25
571219,22766,PHOTO FRA#ME$ CORN&ICE,8,2011.10.14 13:35:00,2.95,15601.0,United Kingdom,23.6
550658,21137,BLACK R#ECORD COV#ER F$RA&ME,72,20/04/2011 09:01:00,3.39,13576.0,United Kingdom,244.08
577315,71050,SMALL SINGL$E F!LAME CAN!D#LE HOL%DER,11,2011.11.18 13:25:00,0.35,17811.0,United Kingdom,3.85
565231,16219,HO#U@SE^ SHAPE# PENCIL SHARPENER#,1,2011.02.09 09:26:00,0.83,,United Kingdom,0.83
575938,21733,RED% HANGI@NG @HEART T%-LIGH!T HOLDER,5,2011.11.13 11:30:00,2.95,17790.0,United Kingdom,14.75
561968,21867,PI#NK UNION $JACK  LUGG$A*GE TAG,1,2011.01.08 13:29:00,1.25,16332.0,United Kingdom,1.25
541219,85180B,PINK HEARTS LIG$HT CHAIN,3,14/01/2011 14:06:00,2.46,,United Kingdom,7.38
578233,85096,HILD#A CA!NDY! SPO#T R*ABBI*T,2,11-23-2011 12:20 PM,3.75,14049.0,United Kingdom,7.5
558877,23144,ZIN*C T-LIGH&T HOLDER* STARS SMALL,4,04-07-2011 01:50 PM,0.83,17841.0,United Kingdom,3.32
554974,21794,C!LA$SS*IC^ FR$EN$CH ^ST$YLE^ B%ASKET NATURA#L,30,27/05/2011 17:14:00,3.95,14031.0,United Kingdom,118.5
555916,20717,S*TRA$WBERRY SH&OPPER BAG,6,07-06-2011 04:16 PM,1.25,14958.0,United Kingdom,7.5
539489,22788,BROCANTE COAT^ @RACK,6,12-20-2010 09:41 AM,9.95,16684.0,United Kingdom,59.7
545036,22794,SWEETHEA%R$T# WIRE MA^GA#ZINE &RACK,2,02-25-2011 05:25 PM,7.95,14573.0,United Kingdom,15.9
577302,84029G,KNIT*TED U$NION FLAG HOT WAT%ER #BOTT!LE,1,11-18-2011 12:57 PM,4.25,17904.0,United Kingdom,4.25
579001,22531,MAGIC! *DRAWING SLA*TE# !CI$RCU%S PARADE,2,11-27-2011 04:19 PM,0.42,15555.0,United Kingdom,0.84
559526,23050,R*ECYCLED AC&APULC!O MAT G&R#EEN,1,2011.10.07 11:19:00,8.25,15756.0,United Kingdom,8.25
540832,22739,RIB*BON R@E@EL CHRI&ST&M^AS S&O%CK #BAU@BLE,4,01/11/2011 14:42:00,2.46,,United Kingdom,9.84
539434,22593,C%HR@ISTM*AS GING@HAM STAR,4,12-17-2010 02:41 PM,1.66,,United Kingdom,6.64
564359,22844,VINTAGE CREAM% D#O%G FOOD CONTAINER@,2,08-24-2011 04:02 PM,8.5,14056.0,United Kingdom,17.0
559011,48184,D*OO*RMAT^ ENG#LISH# R*O%SE,2,05-07-2011 12:50 PM,7.95,17049.0,United Kingdom,15.9
561077,22723,SET !OF %6 HERB TINS$ SK*ETCHBO$OK@,4,2011.07.24 15:53:00,3.95,17649.0,United Kingdom,15.8
571428,22109,FUL&L^ E#NGLIS^H BREA#KFAS#T$ PL*ATE,8,10-17-2011 12:47 PM,3.75,17534.0,United Kingdom,30.0
546466,21158,MO$ODY GIRL DOOR #HANG%ER,1,03-14-2011 11:04 AM,1.45,18118.0,United Kingdom,1.45
551774,20773,BLUE P#AI*SLEY* NOTEBOOK,1,05/04/2011 11:12:00,1.65,14606.0,United Kingdom,1.65
543281,85078,SC*ANDIN*AVIAN 3 HEARTS NAPKIN* RIN^G,8,2011.06.02 15:34:00,0.65,14606.0,United Kingdom,5.2
547892,22614,P*A@CK OF 12 SP#A^CEB%OY &TISS*UES,24,03-28-2011 10:15 AM,0.29,12669.0,France,6.959999999999999
575726,23320,GIANT$ 50'S #CHRISTMAS !C@R!AC&KER,3,11/10/2011 19:12:00,2.89,16791.0,United Kingdom,8.67
577051,21832,C&HOCOLATE CAL%CU!LA@TOR,2,17/11/2011 14:02:00,1.65,14034.0,United Kingdom,3.3
545658,16237,SLEEP*ING CAT E!RASE*RS,1,03/04/2011 14:13:00,0.21,14670.0,United Kingdom,0.21
541516,22204,MI$LK PAN BLU#E POLKAD*OT,2,18/01/2011 17:34:00,3.29,,United Kingdom,6.58
568703,20869,GOLD FABRIC $MIRR#OR,20,09-28-2011 03:21 PM,0.39,12748.0,United Kingdom,7.800000000000001
567183,85017B,E%NVELOPE 5#0@ BLOSSOM I&MAGES,6,18/09/2011 15:33:00,0.42,14769.0,United Kingdom,2.52
545076,16156S,WRAP PI@N!K FAIR&Y% C@AK%ES,25,2011.02.28 09:43:00,0.42,15235.0,United Kingdom,10.5
579949,23321,SM!ALL W^HITE !HEART@ &OF $WICKE!R,12,2011.01.12 11:00:00,1.65,16700.0,United Kingdom,19.799999999999997
562792,22396,MAGNETS PACK OF^ 4* R$ETRO$ PHO%TO,5,09-08-2011 02:18 PM,0.39,17634.0,United Kingdom,1.95
540249,21731,RED TOADSTOOL L%ED NIG!HT LI^GH*T!,12,01/05/2011 16:00:00,1.65,15298.0,United Kingdom,19.799999999999997
557640,20724,RE!D RET!ROSPO&T *CHARLOTT#E BAG,14,2011.06.21 16:24:00,2.46,,United Kingdom,34.44
573585,47310M,"SMALL PO$P^ &BOX,FU&NKY @MONKE!Y",7,31/10/2011 14:41:00,1.63,,United Kingdom,11.41
546406,DOT,DOTCOM%,1,2011.11.03 16:21:00,201.37,,United Kingdom,201.37
576840,23245,S$ET O$F 3 REGENCY CAKE &TINS,4,2011.11.16 15:23:00,10.79,,United Kingdom,43.16
578347,22996,TRAV*EL$ CARD WALLET VINT!AG&E^ TIC%KET&,3,2011.11.24 09:26:00,0.83,,United Kingdom,2.49
550320,22560,TRAD^ITI@ONA*L MODELLING! CL@AY,2,04-17-2011 12:37 PM,1.25,12748.0,United Kingdom,2.5
568411,22068,BLACK PIRATE T!REA@S*UR*E C#HE$ST,1,2011.09.27 10:52:00,4.13,,United Kingdom,4.13
570088,21931,JUM&BO ST#OR!AGE BAG SUK@I,3,10/07/2011 11:32:00,2.08,16764.0,United Kingdom,6.24
568193,23376,PACK^ OF @12^ VINTAG^E CHR&IST&MAS TI%SSUE,8,09-25-2011 02:37 PM,0.39,17107.0,United Kingdom,3.12
576064,23367,SET 12 COLOUR P#ENCI@LS& S#PA%CEBO!Y,5,11-13-2011 03:37 PM,0.65,12508.0,France,3.25
543675,85123A,WHI!TE &HAN*G%I*NG H$EART T%-LIGHT H#OLDER#,150,2011.11.02 11:31:00,2.55,16013.0,United Kingdom,382.5
581472,22697,GREEN$ RE*GENCY T#EACUP A%N#D S!A*UCER,12,08-12-2011 07:55 PM,2.95,15796.0,United Kingdom,35.400000000000006
570288,23439,HAND^ WARMER RED L*OVE $HEART,5,2011.10.10 11:47:00,2.1,16960.0,United Kingdom,10.5
C578274,22307,GOLD^ MU$G& &BONE CH%INA* TREE %OF LIFE#,-1,23/11/2011 13:42:00,1.06,17828.0,Malta,-1.06
577646,23378,PACK OF 12 50'S CHRISTM$AS TI&SSUES,24,11-21-2011 10:39 AM,0.39,13189.0,United Kingdom,9.36
569215,22386,J$UMBO BAG PI#NK% POLKAD!OT,2,2011.02.10 12:30:00,2.08,13571.0,United Kingdom,4.16
546115,22621,TR&ADITIONAL K!NITTING NANCY,12,09-03-2011 01:50 PM,1.45,15379.0,United Kingdom,17.4
580683,23256,CHILDRENS% @CUTLERY S@PACEB*OY,1,05-12-2011 03:10 PM,4.15,,United Kingdom,4.15
576463,21928,J#UMBO BAG SC$ANDI@N%AVI&A@N PAISLEY,1,15/11/2011 11:37:00,2.08,17974.0,United Kingdom,2.08
567145,21238,R$E^D@ &RETRO^SPO$T CUP#,8,2011.09.16 15:09:00,0.85,12921.0,United Kingdom,6.8
580094,23202,JUMBO BAG& VINT#A$GE LEAF,1,2011.01.12 14:50:00,2.08,15904.0,United Kingdom,2.08
548715,20969,R#ED% FLO*R^AL FELTCRA!FT &SHOULDER &BAG,3,04/03/2011 15:22:00,3.75,17758.0,United Kingdom,11.25
568225,21936,RED RETROSPOT$ !PICNIC BAG,5,26/09/2011 10:35:00,2.95,13014.0,United Kingdom,14.75
541480,84247L,F$AWN AND MUS%HROO&M GREETI@NG CARD%,12,2011.01.18 12:05:00,0.42,12527.0,Germany,5.04
549053,21172,PA!RTY METAL SIGN$,12,06-04-2011 10:20 AM,1.45,13863.0,United Kingdom,17.4
537868,21980,PACK OF 12 #RED# R$ETROSP^O*T T@ISSU&ES,48,12/08/2010 16:49:00,0.29,12433.0,Norway,13.919999999999998
559401,22627,MIN&T !KITCH$EN SC&A!LES%,1,07/08/2011 10:49:00,8.5,15039.0,United Kingdom,8.5
573576,84510A,SET OF 4 %EN#G$L*ISH ROSE !COASTERS,2,10-31-2011 02:09 PM,2.46,14096.0,United Kingdom,4.92
544684,22457,N*ATURA%L $SLATE %H*EART #CHA@LKBO%ARD,3,2011.02.22 16:32:00,5.79,,United Kingdom,17.37
581180,23508,MINI P#LAYING &CARDS* DOLLY GIRL&,20,07-12-2011 03:52 PM,0.42,12347.0,Iceland,8.4
550297,20914,S!ET/5 R@ED !RETRO!SP*OT^ LI!D GLASS B%OWLS,5,15/04/2011 15:58:00,2.95,14056.0,United Kingdom,14.75
579196,22601,CHRI!STMAS RET$R%OSPOT AN$GEL$ WO^OD,1,11-28-2011 03:54 PM,1.63,14096.0,United Kingdom,1.63
567656,85014A,BLACK/BLUE P&OLKADOT UMBRE%LLA,2,2011.09.21 14:40:00,12.46,14096.0,United Kingdom,24.92
564820,21417,COCKLE! SHELL @DISH,1,30/08/2011 12:16:00,4.13,,United Kingdom,4.13
541220,22960,JAM MAKING SET W$I$TH JARS,60,01-14-2011 02:11 PM,3.75,14156.0,EIRE,225.0
579690,85183A,C#HA!RLIE & L^O#LA W$ASTEP#A%P*ER B*IN BLU!E,1,2011.11.30 14:03:00,1.25,15060.0,United Kingdom,1.25
563613,23347,I L*OVE LO^NDON BE^A&K#ER!,12,2011.08.18 08:49:00,1.25,12688.0,Israel,15.0
568392,22111,SCO#TT^IE$ DO*G HOT WATER BOT#TLE%,3,2011.09.27 10:08:00,4.95,14272.0,United Kingdom,14.85
559673,21078,SET/20 STRAW&BERR#Y^ PAPER NA$P$KIN#S,6,2011.11.07 14:10:00,0.85,13224.0,United Kingdom,5.1
559163,22378,WALL TIDY! R@ETRO@SP^OT,5,2011.06.07 16:33:00,1.63,,United Kingdom,8.149999999999999
578275,23583,LUN&CH BAG PAISLEY# PARK&,2,2011.11.23 13:46:00,1.65,15916.0,United Kingdom,3.3
568060,23328,S*ET 6 S$CHOO&L M%ILK BOTTL#E$S IN CR%A&TE,4,23/09/2011 13:11:00,3.75,14546.0,United Kingdom,15.0
576689,23506,MINI$ PL@AYING CARDS$ SPACEBOY,6,2011.11.16 12:18:00,0.42,16657.0,United Kingdom,2.52
568721,22340,NOEL GA!RLAND$ PAIN^TED ZINC^,1,2011.09.28 16:24:00,0.83,,United Kingdom,0.83
549148,22992,REV!OLVE$R WOOD%E!N R*ULER,4,2011.06.04 15:31:00,1.95,14534.0,United Kingdom,7.8
537144,22553,PLAS^T&ERS IN TIN %SK!UL^LS,1,05-12-2010 01:00 PM,1.65,15880.0,United Kingdom,1.65
537036,22671,FRENCH@ &LAUNDRY SIG!N B*LUE METAL,1,12/03/2010 17:28:00,1.65,15545.0,United Kingdom,1.65
568132,85049C,ROMANTIC PINKS RI#BBO$NS,3,23/09/2011 16:22:00,1.25,15549.0,United Kingdom,3.75
547967,71053,WHI#T*E METAL L%ANTERN,1,03-28-2011 03:49 PM,8.29,,United Kingdom,8.29
562560,23077,DOUG&H%NUT LI*P G$LOSS,20,2011.05.08 17:12:00,1.25,14156.0,EIRE,25.0
563735,21165,BEWARE @OF T&H*E CAT METAL SI%GN,24,08-18-2011 06:15 PM,1.69,16743.0,United Kingdom,40.56
557112,21078,SET/$20 ST&RAWBE*RRY PAPER NAPKI$NS*,3,06-16-2011 04:31 PM,1.63,,United Kingdom,4.89
552508,21209,MU!LTICOLO@UR HO*NEYCOMB F#AN,6,09-05-2011 04:27 PM,3.29,,United Kingdom,19.74
555502,22501,PICNI!C# BAS&KET WICKER$ LA#R%G@E&,2,06/03/2011 15:37:00,9.95,,United Kingdom,19.9
573344,22578,WO&ODEN S$TAR CHRI^ST#MAS S&CANDINA&VI$AN!,13,30/10/2011 12:07:00,0.29,14179.0,United Kingdom,3.77
539437,85150,L@ADIES #&$ GENT$LE!ME%N MET!A%L S%I$GN,1,17/12/2010 14:54:00,5.06,,United Kingdom,5.06
556415,20676,RE^D& RETROS#POT BOW$L,24,2011.10.06 12:19:00,1.25,12409.0,Switzerland,30.0
562605,22716,C$ARD CIRCUS! PAR#ADE%,12,2011.08.08 10:59:00,0.42,12530.0,Germany,5.04
556237,47566,PA@RTY BU&NTING,2,09-06-2011 03:34 PM,10.79,,United Kingdom,21.58
564950,23006,T@R*AVEL CAR^D WALLE*T FLO!WE$R& MEADOW,4,31/08/2011 13:31:00,0.42,17320.0,United Kingdom,1.68
571716,22998,TRAVE&L CARD W$AL@L%ET KEE^P% &C$AL$M*,1,18/10/2011 17:05:00,0.83,,United Kingdom,0.83
570001,22746,PO*PPY'S^ PL^AYHOU$SE LIV#ING@ROOM,6,2011.07.10 09:10:00,2.1,14427.0,United Kingdom,12.6
571883,23269,SET $O#F$ 2 CERAMI#C &C*H%RI^STMAS TREE!S,2,2011.10.19 13:58:00,1.45,14704.0,United Kingdom,2.9
552139,21716,B&O%YS VINTA!GE TIN @S^EAS&IDE BU%C#KET,2,05/06/2011 11:55:00,2.55,14659.0,United Kingdom,5.1
549568,21136,PA#INTED METAL PEARS ASS!ORTED,8,04/10/2011 15:09:00,1.69,15665.0,United Kingdom,13.52
545526,22699,ROSES RE!G&ENCY TEA!C!UP A@ND$ SAUC#ER,4,2011.03.03 13:14:00,2.95,17789.0,United Kingdom,11.8
554770,22197,SMA#LL P$O$PC^ORN HOLD#ER@,24,2011.05.26 11:40:00,0.85,14911.0,EIRE,20.4
567297,22784,L@A^NTERN %CRE@AM GAZEBO,3,19/09/2011 12:27:00,4.95,15594.0,United Kingdom,14.85
580272,22065,C^HRIST$MA%S# PU%DD@ING TRINK@ET #POT#,20,02-12-2011 12:52 PM,0.39,15547.0,United Kingdom,7.800000000000001
539631,84569B,PACK 3 FIRE ENG%IN^E!/CAR% PATCHES,1,12-20-2010 03:03 PM,2.51,,United Kingdom,2.51
542780,85150,LA&DIE&S &# GENTLEMEN ME*T#AL S!IG&N,12,01-02-2011 09:38 AM,2.55,17675.0,United Kingdom,30.6
567954,23187,FRENCH STYLE STORA%GE JA^R ^BO*NBONS,48,09-23-2011 08:30 AM,0.29,13004.0,United Kingdom,13.919999999999998
557645,22464,HANGING &ME!TAL HE^ART LANTERN,5,21/06/2011 17:08:00,3.29,,United Kingdom,16.45
